Symbol,Average Return,Risk,Return-to-Risk
GOGO,0.028929451149823655,0.24664872545794878,0.11729008976677581
SSRM,0.014886412621517986,0.12694925866649956,0.11726269832441596
NFLX,0.013923576674677083,0.11894354659942302,0.11706037925343504
ANDE,0.01341509199607484,0.11473528579873735,0.1169221125191329
BRX,0.012653358596764737,0.10833842318910994,0.11679474580018291
CNS,0.0118464206493625,0.10145153597979539,0.11676925869039358
ODC,0.012388079837761827,0.10625968317652919,0.11658306770199486
AVY,0.008906383399448815,0.07654369280319069,0.11635685545442558
TFIN,0.014763932673430095,0.12690582329283132,0.1163377084703416
LWAY,0.02404851443510037,0.2067788829852227,0.11630063035411105
NOC,0.007990140998236405,0.06871372290866058,0.11628159063448647
AUPH,0.03321246604312152,0.28569426849983803,0.11625177577946529
BRKR,0.010737693244044284,0.09236742444590496,0.11624978512129915
FTS,0.005344460784692412,0.04600596854851028,0.11616885707029574
BEP,0.009509787811739646,0.0818968667654882,0.1161190676435881
SAR,0.013127768073243402,0.11310150545038071,0.1160706749301648
METC,0.022042163062447228,0.1899938837677538,0.11601511914663157
RAVE,0.022332023226762927,0.19277736830284647,0.11584359421112184
SAIC,0.008430984622984767,0.07280560764678105,0.11580130838118931
PLM,0.14600625281001225,1.26140375913994,0.11574902306424341
KGEI,0.03788281934351769,0.3273072625812155,0.11574084560411409
ICL,0.01240589508453412,0.10721371980499994,0.11571182407529496
GIC,0.012054348581487323,0.10418060385044414,0.11570626523524352
ESI,0.011157326971823102,0.09644537433948874,0.11568545457192371
MODN,0.012495922759124293,0.10807241568064573,0.11562545984027763
PBR,0.016938405017179293,0.14652277768348018,0.11560253828773154
INTT,0.020020572056194216,0.17319819842012948,0.11559341978621517
AVDL,0.030674159855714332,0.26558659371538185,0.11549588940692751
VVX,0.01392713735855972,0.12059148363012148,0.11549022318422644
CAPL,0.0151419163127672,0.13112509042195541,0.11547687985602988
SBOW,0.030136446135790182,0.26104386657721657,0.11544590773549489
GSAT,0.03784845921792637,0.32798221875841627,0.11539789980445442
EHC,0.01071742026960794,0.09287418619588633,0.11539719171270268
CRL,0.010954477756814815,0.09494445417625524,0.11537775272770415
BATRK,0.008519980605961843,0.07385149948169012,0.1153663861364682
RELL,0.01486382895238644,0.1288993473642295,0.11531345391831874
BRTX,2.366864627955678,20.54153161122768,0.11522337636508015
CUBE,0.00734751854185912,0.0637965546736362,0.11517108689406182
BCPC,0.00851151740213537,0.07393121469077824,0.11512752005678933
IPG,0.009344039136609526,0.0812021240351194,0.11507136355901589
INSE,0.02016820778708349,0.17526793549235337,0.11507072146669631
SPLK,0.014709090652657828,0.12793684047370538,0.11497150154869551
CLSK,0.05200220952806717,0.4526328139944514,0.11488828896241852
IMXI,0.012588977583161725,0.10965617479924109,0.11480409202864927
AXP,0.009540242334011616,0.0831224949925998,0.11477329133179846
IBP,0.01626103854995643,0.1418650421618762,0.11462329480296947
SLNO,0.07547319096955817,0.6585079418939744,0.11461242327994582
VLO,0.016067090749306758,0.1402453536062717,0.1145641572869067
BRT,0.011570578631826181,0.10101962199110857,0.1145379323716395
WTW,0.007539971693768539,0.06591804278551831,0.11438403470657979
IMMP,0.024627144854552415,0.21535757645432027,0.11435467124035037
SKE,0.022550573694395417,0.1972791721637914,0.11430792945376292
FCFS,0.011079973378362315,0.09693374201507204,0.11430460795209486
PFIN,0.015033399873863242,0.13153619482211062,0.11429097439069445
SWKH,0.008322481066684255,0.07296139013547893,0.11406692020574978
FCUV,0.03841216448711233,0.3375623815394078,0.11379278790467949
NMIH,0.013684004366297423,0.12026286809056207,0.11378411793732457
NR,0.029054514911510388,0.2554048011866635,0.11375868729372787
RXL,0.010474236903389191,0.09208087280534265,0.11375040857325
TMHC,0.014537404239075282,0.1280645259299505,0.11351624607603701
BCRX,0.02415141059623766,0.2132964572298171,0.11322930961865733
TPH,0.013118840608967237,0.11588981792673479,0.1132009769595197
CNI,0.007122232190624674,0.06293039451594792,0.11317634738202295
ATOM,0.027738296380578776,0.24547084429276264,0.11300037061630215
DHX,0.017881442097414674,0.1583008298628284,0.11295861249059394
SFM,0.010568234836534997,0.09363214038371183,0.11286973461490407
MNST,0.008614685867964312,0.07633334069719673,0.11285613585467874
SCM,0.0104637743349128,0.0927272685834326,0.11284463022328625
KOSS,0.24035608738950145,2.1305474176157264,0.11281423985319297
SNX,0.013275001540829955,0.11770401367909651,0.11278291305360567
AOSL,0.022397861378701856,0.19866936750458838,0.112739380308263
CMS,0.005812353770579355,0.05159448292906788,0.1126545599569276
DRIO,0.21306741076977484,1.8921610433050466,0.11260532581180774
LNN,0.008830411525018105,0.07846023342704625,0.11254633257277755
JHX,0.01163749165465924,0.10353370064442484,0.11240293336588954
CSBR,0.022493609048719054,0.2003193712974327,0.11228873624668435
RRX,0.01001136173802782,0.08924298291724914,0.11218094029096819
DVN,0.021667108367899018,0.19320944113162078,0.11214311392339597
CW,0.010299300653055381,0.09191581788191508,0.11205144979819434
PSA,0.006601598918797216,0.05899052249404371,0.11190948375586571
NATR,0.01198457497949281,0.10713994312517192,0.11185907542895739
GMAB,0.011241882368865986,0.10059910686823037,0.1117493258025755
KRG,0.01210383116922752,0.1083840013493694,0.1116754411955279
CBAT,0.0551629299565242,0.4940168119345846,0.11166205000292302
CBIO,0.20323207156311204,1.82069594705494,0.11162328992484952
CIX,0.010261297753608236,0.09198940929042468,0.11154868623203944
PRTS,0.02685819044106823,0.2407819514873082,0.11154569632468465
MLR,0.009773161235793111,0.08762835110639151,0.11152967176031078
ZO=F,0.010978818628880865,0.09846268977090473,0.11150232290449834
ZTO,0.012274983986603726,0.11008900291460473,0.11150054648169849
DIA,0.0056953300358029675,0.05109556203552219,0.11146428004536894
XOM,0.010863649544444512,0.09761658320449708,0.11128897557996105
HVT,0.015083065666262392,0.13568269671673583,0.1111642533001186
MAA,0.0069890399574161705,0.06291063368550516,0.11109473149412054
CIGI,0.012252371789991955,0.1103102773806019,0.1110718972060761
JKS,0.023744080946221754,0.21395784857854241,0.11097550804501322
GLG,0.6159389777420246,5.55228454831194,0.11093433205423313
VOXX,0.01920010670552178,0.17310159402872624,0.1109181392190734
ETR,0.0071173250833557735,0.06417309687261577,0.11090823772279113
NEWP,0.016357203251569072,0.14751028694202084,0.11088855964328981
RHE,0.037491465382382655,0.33830246344816156,0.11082232449698821
AZTA,0.016280026437021863,0.14702707389118497,0.11072808569305231
FNKO,0.02193032137734237,0.19814825569462052,0.11067632818903361
FSI,0.022125256813193748,0.20003780276633312,0.11060537811964752
CI,0.008964323233094568,0.0810659783291476,0.1105805840854376
PDS,0.024901317800383595,0.22519642303521775,0.11057599168211192
SUZ,0.01326635314804756,0.1201334831920217,0.11043010487627819
INVH,0.007294470644296521,0.06607986070109076,0.11038871097644601
PLYM,0.01139339789555916,0.10323280716604132,0.11036605715113253
PHUN,0.270374492821356,2.4525359136022846,0.11024282715771935
WD,0.013268428868618199,0.12037003611075553,0.11023033054845627
HOLX,0.01022961321644687,0.09289087586410143,0.1101250593375038
LDOS,0.008646899328311862,0.07853208459018889,0.11010658093994018
HCKT,0.009479542450595485,0.08610373581695567,0.11009443853571751
CODX,0.059807559298914764,0.5434345480305903,0.11005476099312728
PLBC,0.00997160699315056,0.09060711661612462,0.11005324267626007
SCI,0.007980452538300691,0.07263826626472707,0.10986568029055473
BRC,0.008050961430754637,0.07341242584010008,0.10966755748257756
APTO,0.13888642891687542,1.2664910775999971,0.10966238244651944
EQT,0.021498403162818997,0.1961214065767277,0.1096178308022091
NTZ,0.042664530132893425,0.38926248236153854,0.10960349909413447
CRMT,0.015114251008393028,0.13827639985622955,0.10930463205657512
TAC,0.01082286880011856,0.09901700672998842,0.10930313041709765
PTGX,0.0321203678823161,0.29397591118967775,0.10926190432518652
AIR,0.013646882819487595,0.12492713244659809,0.10923874223496767
HWM,0.013651395143056286,0.12500805769253828,0.1092041216785591
OVV,0.026519313131565306,0.24296807707549778,0.10914731453928792
VRTS,0.012384490069946814,0.1135468410572736,0.10906943737606944
FANG,0.018390623666802348,0.1686321377889077,0.10905764409998511
CMT,0.023068198892849424,0.2117934324477151,0.10891838630805614
UI,0.015229956280180677,0.13985699153566625,0.10889663872325427
MU,0.012607750777064103,0.1158738452962901,0.10880583745905739
HIVE,0.04529467556459276,0.41637602559676395,0.1087831017640243
NEWR,0.015276759746031378,0.1405466738208987,0.10869527773740732
ESCA,0.01262133865249188,0.11614196669277273,0.10867164567549276
CBRE,0.010029006864714344,0.09241180333783304,0.10852517213684225
CAH,0.009005205984964026,0.08304060553315652,0.1084434046108734
GCBC,0.011016218850414414,0.10176239149652622,0.1082543235119476
RCON,0.04983051767344596,0.4606710423199164,0.10816941612501181
ATI,0.016125847422892768,0.14917208539089272,0.10810231271243786
UMI,0.007206539181435603,0.06676392259135322,0.107940619749759
JEF,0.011269277684695897,0.10443782068942983,0.10790418270223884
OBT,0.016714060855807362,0.15496253366338844,0.10785872210965429
MS,0.009937396841276059,0.09219888257911,0.10778218307309104
DUK,0.0055925009003363665,0.05190718185172319,0.10774040702713876
KO,0.005704952851078517,0.05299968524873767,0.10764125908114512
GES,0.01632242655769534,0.15170870140078369,0.10759057593258801
BYD,0.013897250859552459,0.12927156178782664,0.10750431624212918
GJS,0.0027107604104613997,0.02525971621248977,0.1073155528612413
TGTX,0.028865023027078007,0.2694521488830384,0.10712485740689899
ALL,0.006884782952742136,0.06433336512835414,0.10701729870660462
BWEN,0.0345103471856496,0.32251453750843606,0.10700400500472604
AES,0.00973305919348231,0.09099892982199567,0.10695795228055197
CTRN,0.021695145919847177,0.20286279269430815,0.10694492386555758
SOHOO,0.017896679862750575,0.16736265067595932,0.10693353499402558
CODA,0.017790715692026258,0.16643197150825018,0.10689482033290916
TX,0.014224705478702393,0.1330991513219366,0.10687299909445752
OESX,0.023667998031825992,0.22147724231999943,0.10686424385594206
EW,0.009614931151527907,0.08998545630335895,0.10684983492347977
BZH,0.018092386944752806,0.16943694466078746,0.10677946879279333
TM,0.006101099732428249,0.05720855284807024,0.10664663636276636
ITW,0.007558872020273604,0.07087945960295035,0.10664404134309974
NXPL,0.17240951222761056,1.6170020366656332,0.10662294067552973
EXTR,0.018501426849451667,0.1735536313773483,0.10660351329223998
GBR,0.06919620153522732,0.6491408955522041,0.10659658328314725
JBHT,0.00837292429463464,0.07858994696829495,0.10653938089578399
ENLC,0.02288624538645048,0.21501120004842206,0.10644210804505222
NEXT,0.03460949915554206,0.32516102130010066,0.10643803189312762
WKHS,0.08583577699041292,0.8068212378990484,0.10638760230695975
GLAD,0.008745014626814275,0.08224818343599494,0.10632471455882785
SLGN,0.006915715767703306,0.06506287979267705,0.10629280151355493
CWEN,0.00793767877667311,0.07468241869944671,0.10628577535253175
EXR,0.0076418749371293,0.07197480709667851,0.10617430244536157
TZOO,0.020410358481590993,0.1922733073446672,0.10615284442475205
HUBG,0.009089611726527842,0.0857372062632471,0.10601712048581502
ARMN,0.015690087353877752,0.14803590813388054,0.10598838857183197
KBH,0.01349889580571574,0.1274462946912629,0.10591830730282627
IRTC,0.020141003792711092,0.19022879477658652,0.10587778688481739
MET,0.009312432324695953,0.08795710274005424,0.1058747052209943
CLDX,0.05737762716457619,0.5420193675033884,0.1058589980444149
CRS,0.016421197921602064,0.15519563277886197,0.1058096650503085
PXD,0.012517612570205944,0.11833877933534301,0.10577777327526852
HQY,0.01433712900476399,0.1355659885724471,0.10575756615459757
SMHI,0.023276661303014312,0.22020372267053137,0.10570512169696983
WRN,0.02269458312886695,0.21489162141337972,0.10560943688544353
A,0.0077479958680666036,0.07337046106914032,0.10560102465166896
GMRE,0.009301154202600607,0.08816260054009001,0.10549999824892996
PPSI,0.03464923179419677,0.32846589461851416,0.10548806546396233
STX,0.010116492166051446,0.09620408017390672,0.10515658117372996
LNT,0.005952655999844229,0.05663022049475732,0.10511447682594333
NXPI,0.011483315951383789,0.10935929477915989,0.10500539505648049
LND,0.013329701838261331,0.12699178374153847,0.10496507290102142
MPLX,0.01146552342375824,0.10929510018702436,0.10490427662483116
LRMR,0.18209447096202144,1.736229293436904,0.10487927582511954
BKNG,0.009726653090780876,0.09281750012823294,0.10479331028462222
PBH,0.008436377586670043,0.0805120153789991,0.10478408156791219
FLL,0.019675502099110957,0.1878854229015127,0.10472074839688134
FLEX,0.012282764288512635,0.11731784337446946,0.10469647186836707
TXN,0.007440803411559307,0.07109339665611604,0.10466237036824977
CINF,0.008406865098147446,0.08033696250643746,0.1046450455165491
CHSCL,0.002519509258800005,0.024077711957991525,0.10464072596249188
QDEL,0.01676549108880709,0.16042272520958223,0.10450820522406677
CXT,0.010340778744392997,0.09894914965275885,0.1045059889921417
GAM,0.005643040882736534,0.054006940694496595,0.10448732718740297
GPK,0.007598957614361432,0.07273460891889452,0.10447512851598525
IEX,0.00699330848272634,0.06694418332787583,0.10446476654252197
FCEL,0.07170308449722128,0.6865820065805558,0.10443484363117875
KTOS,0.012234978494774264,0.11716205606369816,0.10442782335709783
NMFC,0.008975889211799202,0.08603895264653606,0.1043235527130812
CUBI,0.01565223404085345,0.15007741390997825,0.10429440135637075
LMT,0.00733964138490847,0.0704212603182252,0.10422479449730826
CSTM,0.016218198960738815,0.15563183182547452,0.10420875196615238
KODK,0.1131354999895843,1.0858042325406465,0.10419511786656177
RMD,0.008810896689554076,0.08456201196236797,0.1041945015863048
ACU,0.009975924748794667,0.09592310031611996,0.10399919014208724
POET,0.020950741010461016,0.2022965820093147,0.10356448340534169
BANFP,0.003018011484530382,0.029141761004442997,0.10356311288361233
SD,0.026045576602897046,0.25153166974236396,0.10354790166015562
PRDO,0.011998313048351564,0.11587487604855502,0.10354542293813469
CTO,0.008244281692460198,0.07968019681076834,0.10346713515328602
BL,0.011713954101859015,0.11323760141682039,0.1034457985271226
ROST,0.008625006355139284,0.08349073337135471,0.10330495381776685
NVS,0.005792656096249391,0.05607943511093821,0.10329376686462988
MMSI,0.011737608631716356,0.11373222090879644,0.10320389892965266
CNX,0.017158932580711904,0.1662729480632608,0.10319737985389876
OFS,0.014194477118814164,0.13755857302892324,0.1031886039980192
KALV,0.026992338616338152,0.26164705211973815,0.10316316731894837
NWLI,0.01134928446966877,0.11008693514525103,0.10309383629123914
AMSC,0.02089640218093605,0.20271585458673763,0.1030822291800316
NWPX,0.01100544758519494,0.10679952946284291,0.10304771603908511
ADC,0.0056805818386786,0.055141439840705804,0.10301838064237769
UAMY,0.023350047711024648,0.2266889500078757,0.10300479008885706
LMAT,0.010494379956179675,0.10204850401466184,0.1028371758852231
TKR,0.011366786218346307,0.11062727280320638,0.10274849890376088
ROK,0.009791378581578199,0.09543214598421298,0.1026004233751377
FKWL,0.01952558360130408,0.19031942169130747,0.10259375227071676
DDT,0.0049317512082270466,0.048106929738094176,0.1025164406682509
PEG,0.0056142937217074345,0.05478533586176931,0.10247803784343029
HRZN,0.008362924267986313,0.0816099193577651,0.10247436014885106
SXI,0.009085258668112184,0.08880631333159839,0.10230419806065226
SYPR,0.01933440140093017,0.18909887530350977,0.10224493070039593
BGNE,0.014996509535198198,0.1467511573107963,0.10219005975835616
GTIM,0.018833309642526278,0.18436929400769506,0.10214992547370838
VECO,0.01265357375719659,0.12388056822086545,0.10214332997437223
TMST,0.01860050971352288,0.18215731452347253,0.10211234043596995
EVR,0.011335345904878055,0.11108284137713582,0.1020440759738363
SOHOB,0.01638652805111326,0.1606707544797563,0.10198824362387544
ALG,0.008227415301728052,0.0806750439316516,0.1019821607869017
SBSW,0.018297397664535014,0.17943333889310906,0.10197323294215145
MLSS,0.023782774409719647,0.23331302735296316,0.10193504700335626
APPN,0.022748673547150797,0.22333055347670505,0.1018610001766894
OCSL,0.008228432395239134,0.08083440899852722,0.10179368535234858
MCN,0.0059008166055565395,0.05798090624113554,0.101771720866448
MTD,0.00868086397623453,0.08533239430221969,0.1017299941859093
MBUU,0.014029081785599617,0.13790613993618786,0.10172920358797059
TSQ,0.01696929567444816,0.1669411030771718,0.10164839791793977
FFA,0.006190150052235445,0.06094020439655126,0.1015774415844552
OLLI,0.013941668224234148,0.13729558459271474,0.10154491322930664
PRTA,0.02665624558199712,0.2625161057847212,0.10154137210863864
SACH,0.011764670015921248,0.11598467671714403,0.10143296812054034
WOR,0.011269178987988371,0.11118027112266445,0.10135952066131555
OCGN,0.09449582229865264,0.9324940473343615,0.10133664935318303
RRR,0.01610428109442688,0.15894003875717416,0.10132299715259742
MDC,0.011432463027830622,0.11287951760880725,0.10128022576647353
SUI,0.006404560910428282,0.06323717530128965,0.10127841542437883
IOSP,0.008928195533298237,0.08824135171505382,0.10117926980684616
CSQ,0.007382183762309958,0.0729727663603387,0.10116354539523441
GPC,0.0076664932712964765,0.07592851928270357,0.10096987724404229
CHH,0.008665876777691968,0.08592923390603383,0.10084899380306779
WAVD,0.04158095167264481,0.4128211348058989,0.10072389266648238
SNDX,0.018959053469586113,0.18826530266169708,0.10070391729937907
FORTY,0.009626928602247738,0.09563101323514912,0.1006674328397617
FLTR,0.001072053879263824,0.010651484654392557,0.10064830528781925
QUBT,0.05370956852187257,0.5350772460219555,0.10037722388903217
PNNT,0.011777355069992192,0.11733921313362848,0.10037015551297315
CELZ,0.2062322230654072,2.055295356353317,0.10034189121670681
FPI,0.010183229430954439,0.10151762247907634,0.10030996769110989
OPY,0.009329936252537198,0.09319618576144428,0.10011070921313432
NX,0.011515657558566586,0.1151403531423937,0.1000140892769819
FBIZ,0.008512351761184967,0.08512540918326988,0.0999977779003492
USIO,0.023674810404514787,0.23685438319170296,0.0999551289086894
COHU,0.013710382713775506,0.1373302894153264,0.09983509662832905
KIDS,0.012160697520400957,0.12183319474732825,0.09981432027306857
BST,0.007505102021866276,0.0754708261433026,0.09944375072316988
BSM,0.011128357225556234,0.11191460200397726,0.0994361506567369
PAC,0.011923613166091597,0.11993438111167004,0.09941780710061451
VTOL,0.014004841848432282,0.1409040816995184,0.0993927335497489
BRN,0.02840806276385816,0.2863047516929395,0.0992231620183715
EFC,0.014277047251224114,0.14397248654540504,0.09916510851343474
AMC,0.07228169712700003,0.7293666109026973,0.09910200994468463
NSS,0.008392746425560416,0.08474526296909443,0.09903499182746237
WES,0.025488897230260342,0.25764075089440114,0.09893193193148021
FC,0.011702821831457587,0.11830122311213351,0.09892392930176977
WIX,0.01630893245746854,0.16487720247131318,0.09891563062095328
CSCO,0.007506810474237696,0.07594490997463432,0.09884547202366792
CVLG,0.014228286421974547,0.1441510748200709,0.09870399121015412
CVX,0.009238472229523925,0.09361868806526352,0.09868192366767194
NRIM,0.008922062493698625,0.09041421536471962,0.0986798641973294
CHUY,0.015766581638835014,0.15995424169283656,0.09856932502679051
CII,0.005625701635525637,0.05710293513360289,0.09851860718478421
CHS,0.019136252032437448,0.19433137705678316,0.09847227103652892
WMB,0.009133546541042812,0.09281783040141924,0.09840293078971986
EXP,0.009102074475862157,0.09254136345138617,0.09835682268333619
SSNT,0.022276774065375083,0.22682756719019662,0.09821017057726428
FLO,0.004943155072667435,0.05033955989821056,0.09819623140652747
LGIH,0.014535015809195344,0.14811433263406457,0.09813375620512002
EGLE,0.015406809970641326,0.1571078626820089,0.09806517450896253
ARW,0.008828541461514954,0.09003332420659516,0.09805859707297403
REX,0.009727432213476708,0.09923676200439674,0.09802246684596308
CCK,0.008980489225392903,0.09162713563062949,0.09801124048661049
NPO,0.011044880446583883,0.11275335519686285,0.09795611338837734
TNP,0.014260081625974768,0.14559811362234892,0.0979413899754391
SHAK,0.01587215807506752,0.1621235419385424,0.09790162418906638
OSW,0.015465233216459175,0.1579719313222509,0.09789861456407252
WGO,0.014166378882931426,0.1447298613089244,0.09788152047415727
PKG,0.0071298994888990205,0.07300682564596393,0.09766072453929772
NG=F,0.017699295144369836,0.18133311867518254,0.0976065225904714
HIG,0.0075965217449290405,0.07795281873730685,0.09745025090790564
MAIN,0.008892039286589944,0.0912902375979928,0.097404054590668
LANC,0.008012565976717734,0.08233042611057327,0.0973220515822002
AMN,0.010234621600564951,0.10516584851865193,0.09731887057184506
JCI,0.008204959485178055,0.08437166000474461,0.09724781383602803
CSPI,0.01467868079361428,0.15098704015827322,0.09721815049972005
KE,0.011422211804959139,0.11761247922767144,0.097117345709959
FTEK,0.06326364277407871,0.6518197772372094,0.09705695497952939
PRQR,0.03556146596773042,0.3666034550489675,0.09700253905948716
RHI,0.009026069916322342,0.09306998489273172,0.0969815341296701
AFG,0.007040953321178429,0.07263609066260193,0.0969346403000127
NVAX,0.03865147402884808,0.3990443896736539,0.0968600863188629
OXLCM,0.003862312713745726,0.03996485135206124,0.09664273938420447
BOSS,0.006700277468941629,0.0693740048924021,0.09658196149023895
GERN,0.02122639327305918,0.22018789027662786,0.09640127459503746
ADEA,0.026514990227795427,0.27507107004333703,0.09639323475063383
CL=F,0.015277317305297626,0.15850605470358528,0.09638317813074723
EMR,0.008265303757333274,0.08576078951968662,0.09637625543822625
CSIQ,0.015587285743272172,0.161813758895363,0.0963285560491287
OLN,0.01307712082025983,0.13592927576161548,0.09620532991872693
KE=F,0.008131449561339944,0.08458500101176517,0.09613346886653011
ARC,0.015493768483947165,0.16154465146294536,0.09591012976063204
KIM,0.00999830462991143,0.10458554088655628,0.09559930125290043
LUMO,0.06492037698907839,0.6791382219313314,0.09559228871621744
RNGR,0.01563674751917406,0.16366046138622922,0.09554383133671022
CODI,0.011586907321536478,0.121357612851609,0.09547738332414682
BBSI,0.010145797035414055,0.10628977499313606,0.09545412092620618
RIG,0.0285974099923273,0.3000679842243742,0.09530310294930947
PALT,0.041312448403737614,0.4335832567671516,0.09528146615201
KRP,0.012719136087706794,0.1336072592710909,0.09519794176676806
CPHC,0.009473702830307634,0.09955510066974962,0.09516039626873957
VIS,0.0061126968979484265,0.06430674274424238,0.09505530271156082
KFS,0.012241808579729577,0.12885054876378102,0.09500781096533958
WHF,0.009515745703020367,0.10016020370360097,0.09500525509292924
EFX,0.009481339699620566,0.09989425671988918,0.09491376192133787
NAVI,0.010422999425395995,0.10990428249522688,0.09483706356800668
ALRM,0.011272659315343289,0.11890598586788939,0.09480312730317704
EBR,0.016257337732661702,0.17169995942760305,0.09468457527222991
MDGL,0.04174245578075201,0.4410109567779761,0.09465174308983657
SAMG,0.008226196034255995,0.08693855634636213,0.0946208032427285
CYRX,0.019644990365823116,0.20770491426816087,0.09458124972652368
CVI,0.015798135709159524,0.1673173346851221,0.09442019703989642
MCRI,0.012136161800783215,0.12856708636099062,0.0943955575590109
GGB,0.01276179598075338,0.13526698582084923,0.09434523807350452
CBH,0.0037510604141287773,0.039760834299760135,0.09434058616198117
MOS,0.012686953924408792,0.1345694345534582,0.0942781246462684
GDEN,0.016947377421630085,0.17980785096786525,0.09425271104907912
HEES,0.014128241621350743,0.14993249218851973,0.09423068619166551
FCBC,0.007304738683923191,0.0775493308792376,0.09419473515894514
MTR,0.016416127286115495,0.17429876828375723,0.09418383989604648
HAE,0.010454681452958877,0.11110048812993831,0.09410112978740054
CARM,0.03411264226692941,0.3633448574189689,0.093885028425198
IAC,0.012011684143554935,0.1279924663833013,0.09384680585483314
EAT,0.018558654218734705,0.19782810635954018,0.0938120197390229
AIC,0.004846203370883971,0.05166673850265096,0.09379735418436212
REFR,0.018161670132766865,0.1936878364506656,0.09376773712577889
APT,0.02931094128026148,0.31277140847471296,0.09371362114971331
AJXA,0.004278402531317495,0.04567405491711899,0.09367249172601744
YHGJ,0.02676605029348467,0.28581587624188515,0.09364787794654429
DYAI,0.01739192888454537,0.1857501590111844,0.09363076175616175
WTI,0.020473198674031735,0.21883809207687432,0.09355409051382073
HAYN,0.011862271047395874,0.12690526353931422,0.09347343614097645
WAB,0.008972453914972645,0.09608409704536688,0.09338125861490094
SGU,0.0070607229823397835,0.07561448935632019,0.09337791000700076
NGG,0.005603150723361293,0.06005496257564205,0.09330037823774948
SII,0.011811425527613582,0.12661493431569787,0.0932861955933518
AYX,0.01544846958101647,0.1656234090018037,0.09327467460139183
SOL,0.026445834946606794,0.2836110025832234,0.09324685821681573
USA,0.006427547260235635,0.06903350768853267,0.09310764403332399
CIG,0.01345696220354392,0.14494368312781303,0.09284269526721917
VRNA,0.02119724520169657,0.22859325686825793,0.09272909224051562
HL,0.017602800164899696,0.18988394970626576,0.09270293877986908
SPWR,0.023772624075352012,0.25646911368484826,0.09269195706959102
VXRT,0.04889640221999605,0.5275188935020976,0.09269128143521484
TSRI,0.013835760398817275,0.14934546888881572,0.09264265264798681
NSC,0.007571453361196059,0.08174113519433937,0.09262721080634548
NEU,0.005165328731994853,0.055772312292720616,0.09261457019900231
IDEX,0.06974026276416874,0.753305515064611,0.09257898869648806
JAKK,0.025795617582894947,0.2787517755481803,0.09253974268743753
ED,0.00501612571698982,0.05423224713869765,0.09249341455760077
VIRC,0.012587648497598218,0.1361407412857142,0.09246055500154009
RYTM,0.030093504998630092,0.32589215570241215,0.09234191272191873
TTE,0.007964057587896992,0.08626903666109643,0.09231652393643146
GJT,0.0025676987431518853,0.02783104232124081,0.09226024356235495
STWD,0.009836450841632344,0.1067075787157895,0.0921813704332216
JPM,0.007129856283549021,0.07736854091448465,0.09215446225656033
NIC,0.0070277033625979445,0.07629092466997561,0.09211716063213093
VALE,0.010142376614837136,0.11018739351184784,0.09204661523957895
PATK,0.013586997037262677,0.14764678117902774,0.09202365895662763
GIS,0.0052299335688546665,0.056931228185868404,0.09186405660844064
NTLA,0.021438628936657978,0.23376827513269985,0.09170888960227055
MITK,0.011589995109658281,0.12666315023732133,0.09150250161900116
MAR,0.010038516631478634,0.10972262656205035,0.09148994100867291
IDN,0.018870911363241098,0.2064838219541186,0.0913917186569429
CTS,0.009517429137517325,0.10421019538496482,0.09132915548578345
LAMR,0.008278232310588541,0.09064434682180292,0.09132651512027175
SP,0.011574574987085804,0.12677807491777426,0.09129792351392654
CETXP,0.030781672511040827,0.3376653505751934,0.09116029364163669
SSBI,0.008514392535392398,0.09340778934734777,0.0911529177050817
CRUS,0.009676510979573352,0.1061586771348668,0.09115138998275248
BKR,0.012700544311915193,0.1393750127116996,0.09112497329909887
FTFT,0.0450708249959433,0.4948202076969639,0.09108525540158502
MPV,0.004538209330644609,0.0498619169639435,0.09101554065653575
CPK,0.005538966073783228,0.060891902876818484,0.09096391822387784
EBF,0.004841521112155515,0.053259987962959034,0.09090353372822144
SVRA,0.03469832305524677,0.3817394394654952,0.09089530571908092
BLMN,0.014247597545842382,0.15685397312062282,0.09083351388801474
OXY,0.01680414460115792,0.18532054012867502,0.09067610416789293
FUL,0.008983116196722374,0.09915607380056929,0.09059572300926258
SCX,0.015351545208669614,0.16948865597869406,0.09057565015206336
EGAN,0.014857698600421037,0.1640380654845078,0.0905747001864286
CATX,0.03728030687967819,0.41199250927038555,0.0904878269405903
GLMD,0.153291722447567,1.6954347041213171,0.09041440644982703
SEM,0.0108549776475352,0.12018972577682104,0.09031535414010086
LH,0.007386228289500541,0.08179084042652456,0.09030630142669627
DGX,0.007714702185003936,0.08545372878418875,0.09027929260392163
GASS,0.011288700778658014,0.1250469584573274,0.09027569257120564
EXAS,0.014319302859382658,0.1586339197642341,0.0902663369893676
GPP,0.009601843853472628,0.10645996679160302,0.09019206132450126
MGEE,0.0054059068951422115,0.06000009420475171,0.09009830679089317
EPD,0.007341160035086951,0.08152850558628244,0.09004408927031941
ZS=F,0.005484563333640191,0.06093178092353963,0.09001153832221818
DVAX,0.021167171575624623,0.2351642828253586,0.09001014661458655
SF,0.00821124009832008,0.09124004867455716,0.08999600742880613
GL,0.005746009559638575,0.0638670432917272,0.08996830389332999
FE,0.005563752286719795,0.061884793837459616,0.0899049983317871
CG,0.009917924982929987,0.1103221190695362,0.08989969614958813
MTA,0.01392365743892388,0.1549552665286267,0.08985598070235064
